alert_id,object_id,epoch_day,ra,dec,band,flux,flux_err,mag,mag_err,is_injection,injection_id
10504,101739,26,280.1711549379488,27.474973991087694,g,40.9846647207532,2.008707301277023,17.968446533383254,0.05321322637669682,0,
17527,102902,18,148.48700362670567,-76.8346885598407,g,32.41302318817425,2.6497851881741825,18.223201150226462,0.08875962285067542,0,
18109,103002,27,327.0666081061441,1.496697070232031,g,2.3076760732896764,0.23867989753632243,21.092062882048435,0.11229626597190809,0,
7898,101309,27,19.645398019149482,-28.458842639616144,g,0.20560162364117363,0.018401627971037653,23.717433650066756,0.09717488296451575,0,
17230,102855,12,223.53717905449204,-83.14359449008316,g,0.18017823934042104,0.013158732471462547,23.860744153045623,0.07929321712374061,0,
15377,102553,1,326.8800257402259,80.94268248755904,g,3.9889675775102904,0.28787398009141646,20.497848734097023,0.07835491177096827,0,
26519,104401,19,47.08934157586968,-38.33170095173319,g,2.398963212440684,0.15730862266672035,21.049941029471917,0.07119561736677389,0,
24111,104008,10,355.04007293938554,-5.346910709243446,g,0.9976039054865719,0.08958199521119793,22.002604648301578,0.09749602518629692,0,
8602,101423,10,350.9625679569357,58.09319078883732,g,33.17867357197668,3.216568582464682,18.197852450833814,0.10525872764302246,0,
7029,101168,23,44.20256822770022,16.351928263179204,g,6.727688331861451,0.46781963035280955,19.93033533987715,0.07549825213589735,0,
5915,100982,5,324.02945763899424,32.94146715512372,g,0.6715322725611508,0.035850943198122286,22.432332777820005,0.057963955859446845,0,
14111,102338,12,290.69966594814707,52.11325957826077,g,33.163762449839865,2.1582060318122833,18.19834051085696,0.07065671241645521,0,
14081,102331,16,259.8150235456124,-37.21980960926411,g,1.8143548719126164,0.13089681147737478,21.353194411931913,0.07833054575402273,0,
13955,102310,28,261.0810377366845,72.2703718758685,g,0.3569778089556015,0.020331490614053094,23.118396950946682,0.06183755657238356,0,
22041,103657,11,11.21528054701411,-49.418073755286365,g,0.19748708930973483,0.018335333573771647,23.761153227617616,0.10080322494468928,0,
22427,103720,2,211.1119925467662,-46.05938069656268,g,0.7228365501125447,0.058805019400871766,22.352399738813673,0.08832804397493436,0,
8351,101381,5,312.9249686396875,-31.458836401142136,g,5.134285700207165,0.4753023159085583,20.223799921080204,0.1005111446303982,0,
15756,102618,16,61.12208201686504,77.4414896113513,g,3.3137307773298312,0.19767065751882162,20.699206946391833,0.06476633254421063,0,
9502,101576,29,150.4563340440601,29.59787914163732,g,0.5832367103758532,0.06414391222966018,22.58538787062294,0.11940840928495358,0,
13316,102201,23,289.70313625666427,-61.9388122411185,g,0.31004981175217944,0.02019422677543996,23.271421319997383,0.07071638912884153,0,
3639,100608,17,317.9364799183395,-63.220263687495056,g,0.2130079468565482,0.02129305418870911,23.679010484220044,0.10853416590193062,0,
19927,103301,9,276.43790727630795,29.10668001331942,g,29.475803826037236,2.3803010933133697,18.32633585638348,0.08767798464423189,0,
20305,103366,14,318.7789112957334,0.049217768013122054,g,1.331793791249096,0.07748280918566473,21.688907535239764,0.06316735498544401,0,
16095,102675,5,111.7225161716781,-43.41494466519489,g,5.0882570430055125,0.42298636857900107,20.233577393979083,0.09025715694074271,0,
17407,102882,23,216.29298691437882,5.095234106489741,g,3.6052626404904204,0.33399581880289475,20.607657729468634,0.10058389328961911,0,
29759,200138,20,179.5565401971965,-9.992638132434251,g,68.09120897172535,7.792046742700589,17.417272386940382,0.12424668889681068,1,inj_138
7104,101180,12,230.36938005461877,-69.59084813480834,g,1.1090092766394273,0.06912044356553286,21.887662052623273,0.06766991913309311,0,
3189,100534,18,127.43778617145587,11.666840758554798,g,0.4451472665587145,0.03926305455072773,22.87874072269521,0.09576453240895227,0,
8908,101474,0,48.03752447102016,67.15855517635961,g,0.4707936846987258,0.029271375848288664,22.81792342870944,0.06750513771633804,0,
21651,103595,2,248.48371399390692,-7.385175532811459,g,0.45151982231319293,0.02654896301670439,22.863307947082152,0.06384032089299112,0,
10087,101671,9,323.76362231459433,58.306197322225245,g,32.31411308611282,2.346594507534732,18.226519398757002,0.07884426869236764,0,
9210,101528,1,55.50419185329148,85.69149188441335,g,5.066608437738954,0.40091430547216333,20.238206644887985,0.08591293008047039,0,
17914,102969,21,290.09518244659233,13.662158506594878,g,1.0269878624114963,0.09527758971757153,21.971086722843285,0.10072789800607121,0,
27797,104614,12,37.664674725046694,63.757743661309945,g,0.900431878683994,0.07344438308306697,22.113872844341216,0.08855886562563212,0,
15676,102602,23,46.04904238027157,-61.00134156376574,g,7.659623535400199,0.7285460857479003,19.789481437705597,0.1032699398965941,0,
621,100104,29,253.81472628729338,43.55599131251745,g,0.8563962893423394,0.07050443144006145,22.168313057791273,0.08938527030418038,0,
25439,104223,13,21.054310280846735,-69.22312862676728,g,1.5448521435195843,0.13217290544031438,21.527782700510365,0.09289232586212405,0,
10600,101758,10,230.55012638324698,15.391461189098536,g,3.9386766419675396,0.2598560523512237,20.511624181242702,0.07163195908418335,0,
23494,103900,2,230.0373700627751,-81.41281347466368,g,0.2803838681886993,0.022617260117894045,23.380617442506455,0.08758128033922108,0,
14921,102472,1,346.77477612270246,-59.83800149257381,g,0.20222140006360195,0.016367462308449692,23.73543221782957,0.08787767468086322,0,
20755,103444,17,216.39747618491344,14.249647710260106,g,18.862407458815802,1.4730005953778285,18.811007194776973,0.08478716619412872,0,
17077,102828,26,20.135846303370077,88.18844339764058,g,2.145956843711369,0.12235379533134506,21.17094754041496,0.061904294939621365,0,
2518,100420,8,181.82296230479855,-65.33801483608289,g,12.068417307694911,1.1665221781202335,19.295874202470635,0.10494626844158736,0,
15922,102647,20,341.61845233817513,30.93258127653823,g,0.1743618769780692,0.012832731694924797,23.89637116128797,0.07990830133630335,0,
26978,104480,10,269.90375051911707,-72.4269119745428,g,28.60566329086036,2.1714105537373314,18.358869944057858,0.08241651415717306,0,
16129,102680,11,153.15711526561466,24.23205239949887,g,24.634340975590323,2.228445246127587,18.52114762898643,0.09821670027378854,0,
4246,100701,17,96.32419192539008,70.48535309048597,g,0.3669515646636706,0.030472418030117805,23.088478140371546,0.09016178342814088,0,
4679,100772,13,95.10130139166655,-51.773538936121795,g,19.61620317144847,0.9253579767775446,18.768462622520016,0.05121759032407726,0,
1246,100208,27,308.26264609683443,-69.77106451283231,g,5.804565145078961,0.4441871368787624,20.090575775802392,0.08308461428949418,0,
20572,103412,24,299.19217176395426,-61.02522660266094,g,6.4418551549110985,0.55701084485885,19.97747261129067,0.09388085049461396,0,
22969,103811,8,139.69339391918604,9.861491296544116,g,1.1023149020172964,0.09566789483753885,21.894235803473173,0.0942290600154469,0,
17259,102859,12,273.43224350562014,75.97681808226406,g,0.5790501831019009,0.03165232497322945,22.59320949180294,0.05934904467883984,0,
14576,102416,13,8.275597407178502,67.28482850746349,g,2.6941248126376007,0.24137832100737658,20.923955720693133,0.09727581325560926,0,
25071,104166,3,159.16647211995257,69.14196462041616,g,9.869638660230784,0.6987686802839903,19.51424686775348,0.07686993222887109,0,
7900,101310,4,355.473694513526,-83.73133052516863,g,5.162645873682691,0.31908448188464406,20.21781915977186,0.06710543059416141,0,
17644,102922,22,184.90291952930068,-55.0071334691324,g,1.768673756897794,0.15776904991599955,21.380880670192074,0.09684972642130511,0,
7640,101267,3,124.90298500555707,-72.06796893187175,g,0.17927800139962055,0.01705234952926275,23.866182494952014,0.10327175177974737,0,
8040,101331,13,223.25797884742428,14.900685069240268,g,31.36263185300787,2.553344916701294,18.25896874959279,0.08839369834428767,0,
3455,100578,26,354.3073607843808,80.58515074057135,g,0.7844072888411244,0.06349981128442708,22.263645948623566,0.08789317117217073,0,
8919,101475,25,299.5064470178356,-75.68340197811578,g,0.8714376084000934,0.06405138555186547,22.14940925316092,0.07980250977033074,0,
11544,101915,4,23.83599671201164,-44.20147743085207,g,0.23344904159744745,0.014780068322670896,23.57951976170454,0.06873986364182193,0,
20915,103471,8,195.22992507408162,-71.11322675126343,g,0.24361377106313,0.022308477160095094,23.5332454135778,0.09942426990081119,0,
15877,102640,2,148.39263060042913,-48.4162320848635,g,10.479840503455156,0.5988351676231279,19.449113317473284,0.062040736398275606,0,
11524,101912,11,81.88696797586998,37.51327215721352,g,3.003513256550835,0.22922622263989734,20.80592611718685,0.08286269702897575,0,
12902,102133,12,218.3007048705469,40.068307592769315,g,0.2077645192572368,0.013918068313863698,23.706071541442068,0.07273306685223348,0,
25327,104205,3,211.3521242181222,-32.3881793349757,g,6.237455385545482,0.369727040783846,20.01248136930526,0.06435733953101476,0,
6332,101052,7,149.09537843801283,45.42532863303086,g,1.6754468037122365,0.0937464804800753,21.43967339170033,0.060750331016388846,0,
28386,104711,26,241.57222377451862,-19.322148937444936,g,0.3132743249149732,0.02353032371448413,23.260187993040205,0.08155064853600182,0,
27400,104549,14,268.556298855576,-54.39878078189242,g,2.859680211453708,0.23743499807571844,20.85920632466488,0.09014706352653216,0,
17224,102854,19,131.70169996723067,64.36176450557411,g,19.26451281200454,1.5902564699661075,18.7881049238988,0.08962588574869874,0,
12140,102012,28,189.10293975650012,24.226845883262428,g,11.716055433503627,0.6119055814849743,19.328046455396844,0.0567057784492862,0,
25228,104190,6,177.94487718697155,-37.98738550689101,g,20.10091495596398,1.265146493132074,18.7419604346474,0.06833596156819323,0,
23571,103912,15,147.95456609667642,34.42932101370175,g,5.145157044003251,0.4760146698432532,20.22150341216467,0.10044909351157236,0,
13693,102265,29,51.6946394123956,-6.813654810015393,g,1.287845023393716,0.08197566742662218,21.725340989828013,0.06911076132417945,0,
12058,102000,7,92.51882094666104,-37.12741941724614,g,1.4285127899937948,0.08034254398991025,21.612789667168276,0.06106407265180814,0,
24867,104133,14,66.9293099020695,33.608091937388465,g,0.3499416113788762,0.02985574485338004,23.140011031773728,0.09263106202091582,0,
22348,103707,5,266.2621353809041,-87.83998984115331,g,1.6552609631391342,0.0967193740894144,21.452833817534454,0.06344119053667052,0,
17631,102920,8,354.73826417985606,8.76628684533138,g,23.28972075204888,1.8024073210260398,18.582089296758067,0.08402586295445047,0,
27584,104579,18,138.01851362570832,-42.64273386005141,g,0.27689994092375825,0.02463837610824818,23.394192842272524,0.09660809922143798,0,
28031,104650,23,296.86544821111977,32.48257512782794,g,0.1741270982840806,0.015362256129059164,23.897834092885976,0.09578840875689194,0,
3829,100641,6,350.6630847210537,57.494430817199174,g,28.473690842456016,2.068609498777747,18.363890586732097,0.07887857737714486,0,
19684,103263,2,8.80916522895895,-75.02008000613822,g,6.863144510962791,0.5670195967200901,19.908692141177298,0.08970140494389678,0,
18851,103126,9,284.42412680173254,-29.318432767359667,g,6.63843992168707,0.6215897403820085,19.94483492695964,0.10166281439622349,0,
15318,102541,9,119.80606526553548,-73.5000773499136,g,3.0113724928511725,0.16751173819942775,20.803088802363373,0.060395570231461436,0,
10610,101760,14,26.509103729897117,2.6360164813679887,g,1.3410957295169645,0.12061370324589214,21.681350551050468,0.09764751428385014,0,
12143,102013,16,5.056410654016141,32.03776804532289,g,3.925067908514857,0.32237471512165644,20.51538206255887,0.08917397300231847,0,
13035,102155,9,69.90987240694568,66.74022259314529,g,7.34592386056107,0.5472544061598076,19.83488394341716,0.08088484624393198,0,
15399,102556,3,271.8392628108245,-7.969018839939494,g,1.4715522402072934,0.1390463243486484,21.580560789514927,0.10259073674652762,0,
11290,101871,12,34.54268124441951,72.63325175103938,g,0.6200884125480435,0.042571533805848404,22.51886596034827,0.07454010526525215,0,
2213,100370,24,326.9839044554384,-14.997531522341163,g,6.8487153414412765,0.38983702157563505,19.91097721084771,0.06180139590831208,0,
15095,102498,25,155.24089404049903,-24.534517476309034,g,0.24966744097067023,0.0178319818626983,23.506595225302135,0.077546468356666,0,
27601,104582,6,217.9629969334545,89.39749173540554,g,13.554949850239154,0.8571292481465198,19.169755212140547,0.06865508667694349,0,
19397,103216,29,72.66300884065818,63.93009532631402,g,1.6450270545152064,0.1443971883374089,21.459567387855717,0.09530375492177291,0,
26228,104352,16,185.9311849181792,72.44511510951327,g,0.7805777848529699,0.0693847734664941,22.268959532113684,0.09650999820050445,0,
210,100036,22,83.50095460175115,-19.636920737007358,g,1.5170181923697055,0.13666243656795746,21.547523027600022,0.09780987199666483,0,
15263,102531,0,331.3523594340724,11.369942503427836,g,1.9522105623643975,0.12677735967834705,21.273683354555494,0.0705081572654312,0,
15661,102599,14,176.2709244092704,-23.96323898751443,g,23.10875140403054,2.894729873726038,18.590558798460215,0.1360053155598495,0,
25964,104311,5,150.88548525384118,-79.78630198414494,g,5.0180397910914785,0.3211864878085444,20.248664748056022,0.06949402810873109,0,
5688,100943,0,21.67849928707122,-8.5274671507064,g,29.975665047412527,2.0870157558087445,18.308077931897397,0.07559293721751138,0,
17768,102945,0,49.72925980668353,-11.513037975508809,g,21.170737426474506,1.1112392516121232,18.685660035552395,0.05698963920429329,0,
14913,102470,12,219.78217225336877,-0.5492958055291552,g,14.637577894371502,1.2598612436394012,19.086326952001148,0.09344967965751233,0,
10328,101711,21,75.38289260026374,32.63754121106675,g,1.9057408821357074,0.11772734402123342,21.29984037349956,0.06707146857794415,0,
11945,101980,14,319.4699372463929,-29.976916929564993,g,18.645154974707193,1.1624032143462912,18.823585006302288,0.06768853656915301,0,
5222,100862,12,305.33192902689876,39.19854297247366,g,0.24869342311409454,0.013756596151032006,23.510839249557275,0.06005801966286616,0,
4783,100791,0,59.36644662491125,-65.51865712867621,g,3.38924536196524,0.23240626634963413,20.67474247397415,0.07445076134651554,0,
9266,101536,28,84.1441940083717,81.20976277137606,g,1.026937750459878,0.06036369428882168,21.97113970271737,0.06381988422664944,0,
5859,100972,18,358.8505505289096,-46.95969215797758,g,0.6754789842067945,0.04102945711260924,22.425970395970413,0.06594900521004649,0,
26508,104400,4,277.078846154873,68.18990587938544,g,0.6319107136447719,0.03860232070402931,22.49836070346455,0.06632572651649915,0,
28957,200007,15,87.2453130733075,81.44416943018368,g,17.553787061742675,1.9005281358715362,18.889072935518044,0.11755139777070708,1,inj_7
20321,103368,15,83.24211176430154,-0.9803633631104276,g,33.444344635460666,2.3788906156504193,18.1891932748047,0.07722823385309968,0,
2764,100462,6,37.830814262079436,-25.29297867110172,g,16.45195015066621,1.1738998575215585,18.959456537677845,0.07747079005220267,0,
13126,102170,27,324.8656074851252,66.33449994307537,g,15.985340207513746,1.850252839823788,18.990695291087224,0.1256705500211359,0,
9936,101645,21,28.37629474745309,-52.741744027229004,g,0.7464576433936029,0.06754994114144569,22.317487076551647,0.09825261670992867,0,
14880,102466,13,131.58647083910836,-65.17625602597585,g,33.862611538009325,2.0923729025213498,18.17569887865016,0.06708770856531025,0,
28784,104780,15,44.65892429390737,-66.58468188176575,g,2.1924939165922828,0.11465872970475645,21.147654007440305,0.05677969416011864,0,
18438,103056,12,354.1898731257834,14.094712656020178,g,14.367504005885007,1.1126364418795514,19.106546682765295,0.08408069120336266,0,
25474,104229,19,226.1577451221602,0.6727488115259064,g,32.24036298529304,1.978624380552086,18.229000193096123,0.066632752446444,0,
28818,104786,14,138.87845041416838,82.79834494588422,g,0.31893421729036775,0.027475215139010266,23.240747210957824,0.09353287980004724,0,
15473,102567,12,46.06822108057105,23.42977660018046,g,2.193972551142758,0.14880130027904284,21.146922025496444,0.07363763915090586,0,
23210,103851,26,8.222676190118086,43.600628949302944,g,28.55483111269199,1.77561805168078,18.36080101030663,0.06751406782703843,0,
1441,100237,18,93.78628035694884,26.24226440311311,g,20.964540579122186,1.8668934285750391,18.696286625917292,0.09668486548412723,0,
4742,100784,27,227.6673439473154,13.043762811806559,g,3.7180212853525654,0.3698570586385029,20.574220320645683,0.10800562135864536,0,
1684,100279,0,88.49776774795788,41.187992416694186,g,0.6964559102695528,0.037695407570469575,22.3927659293717,0.058765053392299045,0,
6377,101060,12,37.562368667561834,-32.49165511534751,g,1.1926661068583655,0.06418495357102375,21.80870280583776,0.0584303750161451,0,
4148,100688,28,49.24552847339867,29.843893795619067,g,0.9617446741668961,0.055132514055214084,22.042350524993466,0.06224039308659036,0,
7908,101311,13,318.0292364039818,11.371719568517946,g,1.5240301770899192,0.16011997893871033,21.5425160837799,0.11407127027551621,0,
22690,103766,19,210.66209452706534,39.27847342968289,g,1.5435726316487017,0.11451551388521038,21.52868232575187,0.08054926401412903,0,
5325,100879,16,38.84408681372097,84.58765998761893,g,25.727991293100708,2.713470256135686,18.473985299765218,0.11451002389023925,0,
11309,101875,9,166.1741173829784,34.53856008679375,g,15.074159551547345,1.3982049510764496,19.054417230689246,0.10070755400090887,0,
3058,100510,24,235.1291078945244,37.60610353017603,g,0.22714186012279294,0.013331522601204671,23.6092570549669,0.06372456730280478,0,
21081,103498,15,167.58592677635357,29.138853460704937,g,0.24462426739760162,0.03104818255881373,23.528751154895623,0.13780372754781922,0,
29975,200175,14,312.81851061445815,40.31840407031561,g,73.60338736259439,6.895514075988152,17.33275549543916,0.10171691210130933,1,inj_175
25576,104248,28,254.76349548693338,35.22757526133695,g,7.436924536312318,0.48426599959442107,19.821516563367812,0.0706992690225367,0,
23825,103958,15,91.10544591519182,-1.79506922756822,g,11.67608380438012,0.9109742716712027,19.33175699137654,0.08470971645352136,0,
21324,103540,0,267.9450125814908,52.81156478771405,g,11.096251688006678,0.9569393507504442,19.387059252612428,0.09363375381891127,0,
17992,102983,17,215.2173863891356,-18.400674079246116,g,12.109459370473841,0.881095297723024,19.29218811399634,0.07899915556202054,0,
28458,104723,12,23.347817554970835,11.9308348824961,g,0.3834356348255591,0.019819097122353035,23.04076882039385,0.05611974823661325,0,
22675,103763,20,331.5825642310398,-70.76067625171298,g,0.5542352465879787,0.043912519120264996,22.64076464679789,0.08602378167848453,0,
